Record	Type	Sample Name	Measurement Date and Time	T	Z-Ave	PdI	Pk 1 Mean Int	Pk 2 Mean Int	Pk 3 Mean Int	Pk 1 Area Int	Pk 2 Area Int	Pk 3 Area Int	Size Peak	Size Peak	Size Peak	Intensities	Sizes
 		 	 	Â°C	d.nm	 	d.nm	d.nm	d.nm	Percent	Percent	Percent	d.nm	d.nm	d.nm	Percent	d.nm
203	Size	9 DMPC : 1 DMPG 0.1 mg_ml NONE 0 microM 1	05 March 2026 10:37:55	50.0	330.3	0.431	338.7	0.000	0.000	100.0	0.0	0.0	74.53	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 6.0 15.2 22.5 24.0 19.0 10.4 2.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
204	Size	9 DMPC : 1 DMPG 0.1 mg_ml NONE 0 microM 2	05 March 2026 10:40:08	50.0	328.1	0.588	426.0	93.37	5560	80.5	17.9	1.6	133.8	20.27	6.104e-5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 2.3 3.8 4.4 3.7 2.3 0.7 0.0 0.6 2.7 5.9 9.5 12.4 13.7 13.1 10.7 7.2 3.7 1.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
205	Size	9 DMPC : 1 DMPG 0.1 mg_ml NONE 0 microM 3	05 March 2026 10:42:20	50.0	361.5	0.431	455.4	80.83	5305	81.5	14.5	4.0	136.4	17.06	396.6	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.8 3.1 3.7 3.1 1.8 0.6 0.0 0.0 0.0 1.1 3.9 7.8 11.6 14.1 14.4 12.6 9.1 5.1 1.8 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 1.1 2.8 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
206	Size	6 DMPC : 4 DMPG 0.1 mg_ml NONE 0 microM 1	05 March 2026 11:44:13	50.0	94.38	0.303	102.7	5092	0.000	96.4	3.6	0.0	48.38	554.8	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.9 4.0 6.3 8.4 10.1 11.1 11.3 10.7 9.6 8.0 6.1 4.2 2.5 1.2 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.5 1.2 1.9 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
207	Size	6 DMPC : 4 DMPG 0.1 mg_ml NONE 0 microM 2	05 March 2026 11:46:26	50.0	88.48	0.271	90.29	5406	0.000	98.5	1.5	0.0	34.40	304.7	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2 3.9 7.4 10.8 13.2 14.2 13.8 12.1 9.5 6.5 3.8 1.7 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 1.2 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
208	Size	6 DMPC : 4 DMPG 0.1 mg_ml NONE 0 microM 3	05 March 2026 11:48:38	50.0	144.6	0.113	108.4	0.000	0.000	100.0	0.0	0.0	27.69	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6 6.6 13.3 19.0 21.0 18.6 12.7 6.0 1.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
212	Size	6 DMPC : 4 DMPG 0.1 mg_ml TX100 100 microM 1	05 March 2026 12:09:15	50.0	1267	0.986	3429	198.3	0.000	88.1	11.9	0.0	901.0	42.75	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4 1.3 2.3 2.9 2.7 1.7 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4 3.6 9.0 14.2 17.3 17.1 13.8 8.8 3.8 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
213	Size	6 DMPC : 4 DMPG 0.1 mg_ml TX100 100 microM 2	05 March 2026 12:11:28	50.0	910.3	1.000	478.3	5363	29.43	69.0	24.5	6.5	71.14	332.8	2.865	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.9 3.1 2.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3 15.3 24.2 19.8 7.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.4 18.1 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
214	Size	6 DMPC : 4 DMPG 0.1 mg_ml TX100 100 microM 3	05 March 2026 12:13:40	50.0	1033	1.000	202.4	0.000	0.000	100.0	0.0	0.0	14.77	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.2 40.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
218	Size	6 DMPC : 4 DMPG 0.1 mg_ml C12E6 100 microM 1	05 March 2026 12:28:23	50.0	90.34	0.325	93.82	5435	0.000	98.5	1.5	0.0	42.17	281.0	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 2.6 5.1 7.7 10.0 11.5 12.1 11.8 10.8 9.1 7.1 5.0 3.0 1.5 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 1.3 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
219	Size	6 DMPC : 4 DMPG 0.1 mg_ml C12E6 100 microM 2	05 March 2026 12:30:36	50.0	84.40	0.283	93.22	5069	0.000	96.8	3.2	0.0	44.92	570.4	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3.1 5.7 8.3 10.2 11.3 11.5 10.9 9.8 8.2 6.4 4.7 3.1 1.7 0.8 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.4 1.0 1.7 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
220	Size	6 DMPC : 4 DMPG 0.1 mg_ml C12E6 100 microM 3	05 March 2026 12:32:48	50.0	78.16	0.211	89.38	5029	0.000	98.3	1.7	0.0	39.28	593.1	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4 1.4 3.2 5.6 8.0 10.2 11.7 12.3 11.9 10.7 8.8 6.5 4.2 2.3 0.9 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.2 0.5 0.8 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
224	Size	6 DMPC : 4 DMPG 0.1 mg_ml DDAC 100 microM 1	05 March 2026 12:49:54	50.0	112.4	0.389	135.6	5008	0.000	95.6	4.4	0.0	81.64	606.4	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 1.3 3.1 5.0 6.5 7.6 8.1 8.4 8.3 8.2 7.8 7.3 6.6 5.7 4.5 3.3 2.1 1.1 0.4 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.7 1.4 2.1 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
225	Size	6 DMPC : 4 DMPG 0.1 mg_ml DDAC 100 microM 2	05 March 2026 12:51:57	50.0	119.0	0.326	165.0	4403	0.000	97.4	2.6	0.0	106.2	920.4	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.4 0.9 1.6 2.3 3.2 4.1 5.1 6.0 6.9 7.6 8.1 8.3 8.2 7.7 7.0 6.0 4.9 3.7 2.6 1.6 0.8 0.3 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.2 0.4 0.5 0.6 0.7 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
226	Size	6 DMPC : 4 DMPG 0.1 mg_ml DDAC 100 microM 3	05 March 2026 12:53:59	50.0	122.1	0.337	148.8	5216	0.000	97.7	2.3	0.0	81.38	465.4	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.4 1.0 1.8 2.5 3.3 4.1 4.9 5.9 7.0 8.0 8.9 9.4 9.5 8.9 7.7 6.1 4.3 2.5 1.1 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.7 1.4 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
260	Size	8 DMPC : 2 DMPG 0.1mg_ml C12E6 100 microM 1	10 March 2026 10:39:22	50.0	91.39	0.233	92.81	5418	0.000	98.8	1.2	0.0	31.71	296.0	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 2.5 5.6 9.4 12.8 15.0 15.5 14.1 11.1 7.4 3.8 1.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 1.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
261	Size	8 DMPC : 2 DMPG 0.1mg_ml C12E6 100 microM 2	10 March 2026 10:41:24	50.0	94.87	0.160	109.4	0.000	0.000	100.0	0.0	0.0	43.61	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.3 0.4 0.5 0.8 1.7 3.4 5.8 8.6 11.2 13.1 13.8 13.1 11.1 8.2 5.1 2.4 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
262	Size	8 DMPC : 2 DMPG 0.1mg_ml C12E6 100 microM 3	10 March 2026 10:43:28	50.0	91.93	0.187	116.3	0.000	0.000	100.0	0.0	0.0	59.14	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.9 2.1 3.5 5.1 6.7 8.2 9.4 10.2 10.5 10.3 9.4 8.1 6.4 4.5 2.8 1.3 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
263	Size	8 DMPC : 2 DMPG 0.1mg_ml DDAC 100 microM 1	10 March 2026 11:06:06	50.0	139.9	0.165	98.32	0.000	0.000	100.0	0.0	0.0	28.94	0.000	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 2.7 6.5 11.3 15.6 17.9 17.5 14.3 9.1 3.9 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
264	Size	8 DMPC : 2 DMPG 0.1mg_ml DDAC 100 microM 2	10 March 2026 11:08:18	50.0	106.2	0.264	129.5	5025	0.000	97.6	2.4	0.0	73.73	596.1	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.6 3.1 4.8 6.4 7.6 8.5 9.1 9.3 9.1 8.6 7.8 6.7 5.4 4.1 2.7 1.6 0.7 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.4 0.8 1.2 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
265	Size	8 DMPC : 2 DMPG 0.1mg_ml DDAC 100 microM 3	10 March 2026 11:10:31	50.0	107.0	0.313	124.2	5024	0.000	96.2	3.8	0.0	68.81	597.0	0.000	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 1.5 3.2 5.0 6.7 8.0 8.9 9.4 9.4 9.1 8.4 7.5 6.3 4.9 3.5 2.2 1.2 0.4 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.6 1.2 1.9 0.0 0.0 0.0 0.0	0.4000 0.4632 0.5365 0.6213 0.7195 0.8332 0.9649 1.117 1.294 1.499 1.736 2.010 2.328 2.696 3.122 3.615 4.187 4.849 5.615 6.503 7.531 8.721 10.10 11.70 13.54 15.69 18.17 21.04 24.36 28.21 32.67 37.84 43.82 50.75 58.77 68.06 78.82 91.28 105.7 122.4 141.8 164.2 190.1 220.2 255.0 295.3 342.0 396.1 458.7 531.2 615.1 712.4 825.0 955.4 1106 1281 1484 1718 1990 2305 2669 3091 3580 4145 4801 5560 6439 7456 8635 1.000e4
